id,country,iso3,gwno,year,geo_id,geolocation,level,adm1,adm2,adm3,location,historical,hist_country,disastertype,disasterno,Latitude,Longitude
3563,Japan,JPN,740,1982,10935,Hokkaido,1,Hokkaido,NA,NA,Hokkaido,0,NA,earthquake,1982-0036,43.38571051,142.5523179
3569,Japan,JPN,740,1983,10851,Fukushima,1,Fukushima,NA,NA,Honshu,0,NA,earthquake,1983-0081,37.37886746,140.2232952
3569,Japan,JPN,740,1983,10936,Hokkaido,1,Hokkaido,NA,NA,Hokkaido,0,NA,earthquake,1983-0081,43.38571051,142.5523179
3569,Japan,JPN,740,1983,11316,Niigata,1,Niigata,NA,NA,Kai-Chubu,0,NA,earthquake,1983-0081,37.52181911,138.9186474
3569,Japan,JPN,740,1983,11365,Okayama,1,Okayama,NA,NA,Okayama,0,NA,earthquake,1983-0081,34.89245983,133.8262517
3569,Japan,JPN,740,1983,11500,Shimane,1,Shimane,NA,NA,Honshu,0,NA,earthquake,1983-0081,35.07076032,132.554064
3569,Japan,JPN,740,1983,11579,Tokyo,1,Tokyo,NA,NA,Honshu,0,NA,earthquake,1983-0081,35.7113435,139.4469212
3569,Japan,JPN,740,1983,11657,Wakayama,1,Wakayama,NA,NA,Honshu,0,NA,earthquake,1983-0081,33.91187939,135.505446
3572,Japan,JPN,740,1984,10791,Ehime,1,Ehime,NA,NA,Shikoku Island,0,NA,earthquake,1984-0335,33.62483527,132.8568425
3572,Japan,JPN,740,1984,11107,Kochi,1,Kochi,NA,NA,Kochi,0,NA,earthquake,1984-0335,33.42251944,133.3673066
3591,Japan,JPN,740,1992,11583,Tokyo,1,Tokyo,NA,NA,Tokyo,0,NA,earthquake,1992-0252,35.7113435,139.4469212
3593,Japan,JPN,740,1993,10938,Hokkaido,1,Hokkaido,NA,NA,Hokkaido,0,NA,earthquake,1993-0097,43.38571051,142.5523179
3596,Japan,JPN,740,1993,10939,Hokkaido,1,Hokkaido,NA,NA,Hokkaido,0,NA,earthquake,1993-0044,43.38571051,142.5523179
3602,Japan,JPN,740,1994,10940,Hokkaido,1,Hokkaido,NA,NA,Hokaido Island,0,NA,earthquake,1994-0343,43.38571051,142.5523179
3603,Japan,JPN,740,1994,10854,Fukushima,1,Fukushima,NA,NA,Honshu,0,NA,earthquake,1994-0316,37.37886746,140.2232952
3603,Japan,JPN,740,1994,11319,Niigata,1,Niigata,NA,NA,Honshu,0,NA,earthquake,1994-0316,37.52181911,138.9186474
3603,Japan,JPN,740,1994,11368,Okayama,1,Okayama,NA,NA,Okayama,0,NA,earthquake,1994-0316,34.89245983,133.8262517
3603,Japan,JPN,740,1994,11503,Shimane,1,Shimane,NA,NA,Honshu,0,NA,earthquake,1994-0316,35.07076032,132.554064
3603,Japan,JPN,740,1994,11585,Tokyo,1,Tokyo,NA,NA,Honshu,0,NA,earthquake,1994-0316,35.7113435,139.4469212
3603,Japan,JPN,740,1994,11660,Wakayama,1,Wakayama,NA,NA,Honshu,0,NA,earthquake,1994-0316,33.91187939,135.505446
3605,Japan,JPN,740,1995,11320,Niigata,1,Niigata,NA,NA,Niigata,0,NA,earthquake,1995-0449,37.52181911,138.9186474
4817,Papua New Guinea,PNG,900,1970,15407,Madang,1,Madang,NA,NA,Madang,1,Australia,earthquake,1970-0060,-5.160796167,145.2876379
4820,Papua New Guinea,PNG,910,1985,15425,West New Britain,1,West New Britain,NA,NA,West New Britain,0,NA,earthquake,1985-0227,-5.753983155,149.8365271
4822,Papua New Guinea,PNG,910,1987,15414,Morobe,1,Morobe,NA,NA,Umboi Island,0,NA,earthquake,1987-0058,-6.831289924,146.8383242
4951,Philippines,PHL,840,1970,15847,Albay,1,Albay,NA,NA,Bicol Region,0,NA,earthquake,1970-0004,13.2112739,123.6154635
4951,Philippines,PHL,840,1970,17603,Masbate,1,Masbate,NA,NA,Bicol Region,0,NA,earthquake,1970-0004,12.29484998,123.5520013
4967,Philippines,PHL,840,1973,15849,Albay,1,Albay,NA,NA,Bicol Region,0,NA,earthquake,1973-0017,13.2112739,123.6154635
4967,Philippines,PHL,840,1973,17605,Masbate,1,Masbate,NA,NA,Bicol Region,0,NA,earthquake,1973-0017,12.29484998,123.5520013
4985,Philippines,PHL,840,1976,18762,Sulu,1,Sulu,NA,NA,Sulu,0,NA,earthquake,1976-0054,5.955700443,121.0504938
4989,Philippines,PHL,840,1977,16372,Cagayan,1,Cagayan,NA,NA,Cagayan,0,NA,earthquake,1977-0050,18.09951242,121.7630808
5078,Philippines,PHL,840,1990,16752,Cebu,1,Cebu,NA,NA,Cebu,0,NA,earthquake,1990-0009,10.35656913,123.7556565
5123,Philippines,PHL,840,1994,15866,Albay,1,Albay,NA,NA,Bicol Region,0,NA,earthquake,1994-0518,13.2112739,123.6154635
5123,Philippines,PHL,840,1994,17620,Masbate,1,Masbate,NA,NA,Bicol Region,0,NA,earthquake,1994-0518,12.29484998,123.5520013
5125,Philippines,PHL,840,1995,17412,Leyte,1,Leyte,NA,NA,Samar Island,0,NA,earthquake,1995-0055,10.97725563,124.753802
5125,Philippines,PHL,840,1995,17938,Northern Samar,1,Northern Samar,NA,NA,Samar Island,0,NA,earthquake,1995-0055,12.41343747,124.7898794
5125,Philippines,PHL,840,1995,18484,Samar,1,Samar,NA,NA,Samar Island,0,NA,earthquake,1995-0055,11.84281136,124.9405475
5493,Russia,RUS,365,1994,19554,Sakhalin,1,Sakhalin,NA,NA,Iturup,0,NA,earthquake,1994-0342,49.94016642,143.6238954
6656,United States,USA,2,1990,23264,California,1,California,NA,NA,Southern California,0,NA,earthquake,1990-0187,37.24501172,-119.6076352
6714,United States,USA,2,1992,23271,California,1,California,NA,NA,South California,0,NA,earthquake,1992-0554,37.24501172,-119.6076352
7188,Vanuatu,VUT,NA,1994,26246,Malampa,1,Malampa,NA,NA,Malakula Island,0,NA,earthquake,1994-0076,-16.26677253,167.6443179
7189,Solomon Islands,SLB,940,1997,20070,Temotu,1,Temotu,NA,NA,Temotu,0,NA,earthquake,1997-0539,-10.93971307,166.2482549
7192,Vanuatu,VUT,NA,1999,26247,Malampa,1,Malampa,NA,NA,Paama,0,NA,earthquake,1999-0524,-16.26677253,167.6443179
7192,Vanuatu,VUT,NA,1999,26281,Shefa,1,Shefa,NA,NA,Epi Islands,0,NA,earthquake,1999-0524,-17.34856179,168.3523809
1137,China,CHN,710,1976,3837,Chengdu,2,Sichuan,Chengdu,NA,Chengdu,0,NA,earthquake,1976-0055,30.66543905,103.8454299
1189,China,CHN,710,1989,3976,Garze Tibetan,2,Sichuan,Garze Tibetan,NA,Garze,0,NA,earthquake,1989-0081,30.91235061,100.0178937
1275,China,CHN,710,1996,3866,Dali Bai,2,Yunnan,Dali Bai,NA,Dali,0,NA,earthquake,1996-0021,25.72920944,100.0393132
1705,Colombia,COL,100,1992,5196,Quibdo,2,Choco,Quibdo,NA,Bellaluz,0,NA,earthquake,1992-0151,5.942568866,-76.76020894
1712,Colombia,COL,100,1995,5235,San Juan De Pasto,2,Narino,San Juan De Pasto,NA,Pasto,0,NA,earthquake,1995-0054,1.061885647,-77.22296294
2720,India,IND,750,1988,8189,Jaipur,2,Rajasthan,Jaipur,NA,Khagana,0,NA,earthquake,1988-0382,26.98375164,75.71827969
2975,Indonesia,IDN,850,1967,9640,Polewali Mandar,2,Sulawesi Barat,Polewali Mandar,NA,Tinambung,0,NA,earthquake,1967-0101,-3.312189805,119.1447791
2984,Indonesia,IDN,850,1977,9492,Makassar,2,Sulawesi Selatan,Makassar,NA,Sumbaya,0,NA,earthquake,1977-0106,-5.133417005,119.4611476
2989,Indonesia,IDN,850,1979,9475,Lembata,2,Nusa Tenggara Timur,Lembata,NA,Lomblen Island,0,NA,earthquake,1979-0066,-8.380280723,123.5423442
2990,Indonesia,IDN,850,1979,9870,Kepulauan Yapen,2,Papua,Kepulauan Yapen,NA,Yapen,0,NA,earthquake,1979-0086,-1.745698196,136.1741345
3003,Indonesia,IDN,850,1982,9189,Flores Timur,2,Nusa Tenggara Timur,Flores Timur,NA,Larantuka,0,NA,earthquake,1982-0128,-8.365094236,122.9444229
3009,Indonesia,IDN,850,1984,9842,Tapanuli Utara,2,Sumatera Utara,Tapanuli Utara,NA,Pahae Jae,0,NA,earthquake,1984-0072,1.98840269,99.07302013
3020,Indonesia,IDN,850,1987,9843,Tapanuli Utara,2,Sumatera Utara,Tapanuli Utara,NA,Tarutung,0,NA,earthquake,1987-0086,1.98840269,99.07302013
3046,Indonesia,IDN,850,1994,9469,Lampung Barat,2,Lampung,Lampung Barat,NA,Balikbukit,0,NA,earthquake,1994-0007,-5.21686168,104.1990229
3051,Indonesia,IDN,850,1994,9211,Halmahera Selatan,2,Maluku Utara,Halmahera Selatan,NA,Obi Island,0,NA,earthquake,1994-0513,-0.823586678,127.7050993
3061,Indonesia,IDN,850,1995,9432,Kerinci,2,Jambi,Kerinci,NA,Sitinjau Laut,0,NA,earthquake,1995-0252,-2.036904743,101.4694256
4892,Peru,PER,135,1991,15554,Caylloma,2,Arequipa,Caylloma,NA,Maca Arequipa region,0,NA,earthquake,1991-0173,-15.57620442,-71.58224758
5506,Russia,RUS,365,1999,19510,Makhachkala Gorsovet,2,Dagestan,Makhachkala Gorsovet,NA,Makhachkala,0,NA,earthquake,1999-0047,42.98359284,47.45064659
5731,South Africa,ZAF,560,1969,20170,City Of Cape Town,2,Western Cape,City Of Cape Town,NA,Cape Town,0,NA,earthquake,1969-0097,-33.89296367,18.59349281
6339,Turkey,TUR,640,1978,22454,Pulumur,2,Tunceli,Pulumur,NA,Pulumur,0,NA,earthquake,1978-0263,39.43804811,40.08199183
6342,Turkey,TUR,640,1984,22444,Olur,2,Erzurum,Olur,NA,Olur-Senkaya,0,NA,earthquake,1984-0086,40.84971276,42.14523942
6343,Turkey,TUR,640,1984,22517,Senkaya,2,Erzurum,Senkaya,NA,Erzurum-Senkaya,0,NA,earthquake,1984-0413,40.56645745,42.34871612
6362,Turkey,TUR,640,1998,22354,Feke,2,Adana,Feke,NA,Geyhan,0,NA,earthquake,1998-0207,37.87149502,35.82175412
6365,Turkey,TUR,640,1999,22363,Golcuk,2,Kocaeli,Golcuk,NA,Golcuk,0,NA,earthquake,1999-0268,40.66098435,29.78785865
6370,Turkey,TUR,640,1999,22402,Kaynasli,2,Duzce,Kaynasli,NA,Kaynasli,0,NA,earthquake,1999-0449,40.73727736,31.27653756
1691,Colombia,COL,100,1979,4991,Buenaventura,2,Valle Del Cauca,Buenaventura,NA,Buenaventura,0,NA,earthquake,1979-0113,3.596249087,-77.08665041
2372,Greece,GRC,350,1966,6954,Central Greece,2,Thessaly And Central Greece,Central Greece,NA,Eurytania,0,NA,earthquake,1966-0026,38.65437105,22.83374288
2373,Greece,GRC,350,1966,6955,Central Greece,2,Thessaly And Central Greece,Central Greece,NA,Central Greece,0,NA,earthquake,1966-0068,38.65437105,22.83374288
3312,Iran,IRN,630,1999,9920,Bandar-e-Abbas,2,Hormozgan,Bandar-e-Abbas,NA,Bandar-E-Abbas,0,NA,earthquake,1999-0065,27.46399832,56.14614444
7211,Venezuela,VEN,101,1989,26368,Silva,2,Falcon,Silva,NA,Tucacas,0,NA,earthquake,1989-0067,10.75900631,-68.42132703
1088,Chile,CHL,155,1985,3695,Concepcion,3,Bio-Bio,Concepcion,Concepcion,Concepcion,0,NA,earthquake,1985-0041,-36.86770418,-72.96249112
1088,Chile,CHL,155,1985,3698,Copiapo,3,Atacama,Copiapo,Copiapo,Copiapo,0,NA,earthquake,1985-0041,-27.31083434,-69.75745575
2376,Greece,GRC,350,1978,7024,Thessaloniki,3,Macedonia And Thrace,Central Macedonia,Thessaloniki,Thessaloniki,0,NA,earthquake,1978-0081,40.62066186,22.95199892
2391,Greece,GRC,350,1995,7025,Thessaloniki,3,Macedonia And Thrace,Central Macedonia,Thessaloniki,Thessaloniki,0,NA,earthquake,1995-0085,40.62066186,22.95199892
3432,Italy,ITA,325,1979,10544,Vallo Di Nera,3,Umbria,Perugia,Vallo Di Nera,Val Nerina,0,NA,earthquake,1979-0216,42.77780521,12.86797903
3435,Italy,ITA,325,1981,10453,Mazara Del Vallo,3,Sicily,Trapani,Mazara Del Vallo,Mazara del Vallo,0,NA,earthquake,1981-0123,37.70228655,12.64643965
3438,Italy,ITA,325,1983,10489,Pozzuoli,3,Campania,Napoli,Pozzuoli,Pozzuoli,0,NA,earthquake,1983-0112,40.85043483,14.10398527
3458,Italy,ITA,325,1998,10427,Gualdo Tadino,3,Umbria,Perugia,Gualdo Tadino,Gualdo Tadino-Nocera Umbra,0,NA,earthquake,1998-0078,43.2292752,12.7556676
4676,Pakistan,PAK,770,1981,15012,Gilgit,3,Northern Areas,Northern Areas,Gilgit,Gilgit-Baltistan,0,NA,earthquake,1981-0081,36.37485929,74.29713076
5950,South Sudan,SDN,625,1990,20421,Juba,3,Central Equatoria,Bahr Al Jabal,Juba,Juba,1,Sudan,earthquake,1990-0033,4.731077443,31.50205722
4147,Mexico,MEX,70,1978,13209,Distrito Federal,1,Distrito Federal,NA,NA,Mexico city,0,NA,earthquake,1978-0135,19.23831959,-99.08794199
4148,Mexico,MEX,70,1979,13210,Distrito Federal,1,Distrito Federal,NA,NA,Mexico city,0,NA,earthquake,1979-0032,19.23831959,-99.08794199
4153,Mexico,MEX,70,1981,13211,Distrito Federal,1,Distrito Federal,NA,NA,Mexico city,0,NA,earthquake,1981-0093,19.23831959,-99.08794199
4158,Mexico,MEX,70,1985,13212,Distrito Federal,1,Distrito Federal,NA,NA,Mexico city,0,NA,earthquake,1985-0109,19.23831959,-99.08794199
2979,Indonesia,IDN,850,1976,9594,Papua Barat,1,Papua Barat,NA,NA,Irian Jaya,0,NA,earthquake,1976-0043,-2.037778379,132.96826
2981,Indonesia,IDN,850,1976,9595,Papua Barat,1,Papua Barat,NA,NA,West Irian,0,NA,earthquake,1976-0071,-2.037778379,132.96826
2990,Indonesia,IDN,850,1979,9596,Papua Barat,1,Papua Barat,NA,NA,Irian Jaja,0,NA,earthquake,1979-0086,-2.037778379,132.96826
2998,Indonesia,IDN,850,1981,9597,Papua Barat,1,Papua Barat,NA,NA,Irian Jaya,0,NA,earthquake,1981-0025,-2.037778379,132.96826
3030,Indonesia,IDN,850,1989,9600,Papua Barat,1,Papua Barat,NA,NA,Irian Jaya,0,NA,earthquake,1989-0092,-2.037778379,132.96826
3053,Indonesia,IDN,850,1994,9602,Papua Barat,1,Papua Barat,NA,NA,Irian Jaya,0,NA,earthquake,1994-0652,-2.037778379,132.96826
3065,Indonesia,IDN,850,1996,9603,Papua Barat,1,Papua Barat,NA,NA,Irian Jaya,0,NA,earthquake,1996-0061,-2.037778379,132.96826
01-1132,Philippines,PHI,840,1967,28383,Metropolitan Manila,1,Metropolitan Manila,NA,NA,Manilla,0,NA,earthquake,1967-0107,14.59873565,121.0325745
01-1230,South Africa,SAF,560,1982,28540,Dr Kenneth Kaunda,2,North West,Dr Kenneth Kaunda,NA,Vaal Reefs goldmine,0,NA,earthquake,1982-0154,-26.80678335,26.569259
01-127,Portugal,POR,235,1964,28572,Velas (Sao Jorge),3,Azores,Velas,Velas (Sao Jorge),Sao Jorge Isl.,0,NA,earthquake,1964-0016,38.70079259,-28.20055269
01-128,Portugal,POR,235,1980,28579,Velas (Sao Jorge),3,Azores,Velas,Velas (Sao Jorge), Sao Jorge Islands,0,NA,earthquake,1980-0001,38.70079259,-28.20055269
01-1345,Turkey,TUR,640,1962,28748,Pulumur,2,Tunceli,Pulumur,NA,Pulumur,0,NA,earthquake,1962-0001,39.43804811,40.08199183
01-307,China,CHN,710,1970,29351,Yunnan,1,Yunnan,NA,NA,Yunnan province,0,NA,earthquake,1970-0010,24.97571744,101.4898344
01-308,China,CHN,710,1974,29352,Sichuan,1,Sichuan,NA,NA, Sichuan,0,NA,earthquake,1974-0025,30.61575411,102.7099641
01-308,China,CHN,710,1974,29353,Yunnan,1,Yunnan,NA,NA,Yunnan,0,NA,earthquake,1974-0025,24.97571744,101.4898344
01-464,Ethiopia,ETH,530,1961,29696,Debub Wollo,2,Amhara,Debub Wollo,NA,Wollo,0,NA,earthquake,1961-0016,10.95792064,39.1941103
01-538,Guam,NA,999,1993,29775,Tamuning,1,Tamuning,NA,NA,Tumon Bay area,0,NA,earthquake,1993-0049,13.50571096,144.7969229
01-692,India,IND,750,1979,29955,Baramulla,2,Jammu And Kashmir,Baramulla,NA,Baramula-Sopur area,0,NA,earthquake,1979-0224,34.1805841,74.33737533
01-790,Iran,IRN,630,1962,30140,Qazvin,1,Qazvin,NA,NA,Qazvin,0,NA,earthquake,1962-0006,36.09324707,49.72108543
01-795,Iran,IRN,630,1988,30143,Kohgiluyeh And Buyer Ahmad,1,Kohgiluyeh And Buyer Ahmad,NA,NA,Deh Dasht,0,NA,earthquake,1988-0144,30.81046044,50.73249666
01-954,Mexico,MEX,70,1995,30439,Oaxaca,1,Oaxaca,NA,NA, Oaxaca,0,NA,earthquake,1995-0203,16.95563972,-96.43783458
